OBSTINACY	3.1421711185
PRUDENCE	3.13575194441
FEARFULLY	3.13508410037
LANGUIDLY	3.13492421516
QUICKENED	3.11837177932
MAGNIFICENCE	3.11001640159
SUMMONED	3.10827838824
POSSESSED	3.10644504488
ATTIRED	3.10295536222
PEEPING	3.10258923509
REJOICING	3.09929293503
DESCENDED	3.09643670386
MAIDENS	3.09523551946
HENRIETTA	3.09229334972
GERTRUDE	3.08930763667
PURSUED	3.0853280845
HUMBLY	3.08131976396
AMOUNTING	3.07970249565
CONTENTED	3.07670124906
TOLERABLY	3.07598753717
REIGNED	3.07202514355
POETICAL	3.06926463397
AGREEABLY	3.06656180261
PERVADED	3.06308935559
CONSTANCE	3.06276162257
COLONEL	3.0582106805
TOILED	3.05714660834
FRINGED	3.04463796749
TRIUMPHANT	3.04030244817
ADORNED	3.03857300815
GALLANT	3.03841804488
MATILDA	3.0382296688
MARCHED	3.03247464284
REPROACH	3.03119217733
LODGINGS	3.02874396326
GRANDEUR	3.02264718873
TUMULT	3.02021191665
INDULGED	3.01913691257
BONAPARTE	3.01875350653
MERRIMENT	3.01794157105
BESSIE	3.01687039193
DROOPING	3.01664413513
LUSTRE	3.01542867248
CONFESSED	3.00693413538
PLAINLY	3.00288652177
PERPETUALLY	3.00031715076
CONFIDED	2.99968115094
RICHLY	2.99951017399
FRANKNESS	2.99909027196
UNMOVED	2.99477768471
PALLID	2.9933255697
BERTRAM	2.98935008231
FAREWELL	2.98725528222
AFFECTIONS	2.98269722436
PECULIARLY	2.98207092371
REPROACHED	2.98114960615
PERSONAGE	2.97758628251
HEAPED	2.97735106248
FURNISHES	2.97568421265
JIMMIE	2.97429489256
ARIGHT	2.97300135565
AFORESAID	2.97221064245
SOLEMNITY	2.97185102672
SKILFULLY	2.96867284675
COMMANDING	2.96823648392
COURTEOUSLY	2.9675627707
WORKMEN	2.96741439628
FAMILIARLY	2.9669604166
SLACKENED	2.96670526898
WHOLLY	2.9654061366
DESIROUS	2.96459076203
MURMUR	2.96450479015
DECIDEDLY	2.96292513011
ENGLISHMEN	2.96042843673
DESPATCH	2.95898114111
MILDRED	2.95482078215
DELIGHTED	2.95345006334
MESSRS	2.95230729931
SOOTHED	2.95063676618
THRICE	2.94942135422
INDIGNATION	2.94726906231
CUNNINGLY	2.94665314745
MINGLING	2.94560727123
SOLICITUDE	2.94488863073
MARGERY	2.94468544043
RECURRED	2.94413483574
EAGERNESS	2.94341361106
DESIRING	2.94143630156
HENCEFORTH	2.93706563617
BERTHA	2.93567379695
ABOUNDED	2.93499573463
GALLANTRY	2.93374862647
PREVAILED	2.93188921933
BEHOLD	2.93175142378
PRESIDED	2.93140549752
REDOUBLED	2.93076945154
KINDLY	2.92637951921
IDLENESS	2.92500736901
MISTRESS	2.92433177034
ACQUIESCED	2.92110508952
DAINTY	2.92102622075
HORSEMEN	2.92089185663
ENGLISHMAN	2.91689297465
ADMIRATION	2.91629798917
TOILING	2.91562440214
YIELDED	2.91534743098
SHEWED	2.91402707768
GENIAL	2.91249761498
INSOLENT	2.91239859174
MERRILY	2.91215396053
DASHING	2.90881854366
HEREAFTER	2.90724239118
CONFOUND	2.90633837938
BEAUTIES	2.90607972677
TRIFLES	2.90580366231
TREMULOUS	2.899913764
PROFESSED	2.89727604282
EXULTATION	2.8963867156
SULLEN	2.89257757765
ADMIRABLY	2.8898193745
AMIABLE	2.887231256
SUPPOSING	2.88683284557
HAUGHTY	2.88545038377
STATELY	2.88381768094
CLEARNESS	2.88380037809
AWAKENED	2.88179106956
BEATRICE	2.88080854633
FLITTING	2.8803188505
MEDITATED	2.87914392011
MAJESTY	2.87902587763
SIGNIFIED	2.87890496108
SCARCE	2.87812488355
SWEETLY	2.87425065921
SORROW	2.87236002436
SOLEMN	2.87143527332
METHINKS	2.87107349527
JOSEPHINE	2.86740087218
COACHMAN	2.86373867451
INTIMATED	2.86285964167
BLANCHE	2.86137134165
INSENSIBLE	2.85943484883
SUCCEEDED	2.85919180719
SEAMEN	2.85852569311
BILLOWS	2.85834847001
FORLORN	2.85819126517
AUGUSTUS	2.85807408173
CONSECRATED	2.85755110202
RETREATED	2.85687965641
BENEVOLENCE	2.85506325863
THEREON	2.85501472297
EXCELLENCY	2.85474350944
AFFORDING	2.85206701551
SPLENDID	2.85177041596
SCHOONER	2.85017957196
SOUTHWARD	2.84933319432
ERECTED	2.84664469295
DESPAIRING	2.84625472934
AFFORDED	2.84245751448
BLUSHING	2.84147987727
DESOLATION	2.83914514051
THEREWITH	2.8386114314
TIDINGS	2.83466566781
HANDSOMELY	2.83218642018
RUDELY	2.83194286262
REVERENTLY	2.82987346885
EARNEST	2.82867951418
DEEMING	2.82808272577
WITHERED	2.82664359795
OVERTOOK	2.81625784956
SOMBRE	2.81488385101
AMUSEMENTS	2.81259909307
SUNDRY	2.81219410796
ALTERNATELY	2.80846480132
UNMOLESTED	2.8046759319
SIGNORA	2.80106303364
TENDERNESS	2.79929891968
REPROOF	2.79859358522
IMPATIENCE	2.79850683017
UNOBSERVED	2.79797796236
EXERTED	2.79706876727
LIGHTED	2.79647864802
WEARINESS	2.79647305507
SUPERSTITION	2.79647305507
PARTED	2.79428986226
EXTRAVAGANCE	2.78998717765
RESEMBLING	2.77839938195
NORTHWARD	2.77713827492
EVERMORE	2.77680503833
CECILIA	2.77663565839
RELAPSED	2.77575560438
PICTURESQUE	2.77551412415
EXHIBITED	2.77374391089
VIVACITY	2.7722963944
TRAVERSED	2.77047005292
MARJORIE	2.77027612681
FEARLESSLY	2.76992432408
BERTIE	2.76940639666
REGIMENTS	2.7683459171
DELIGHT	2.76712534571
IMPARTED	2.76686248129
IMPERIOUS	2.7667905438
MOREOVER	2.76551534732
BUSILY	2.76458352566
VISAGE	2.76433748868
DISAGREEABLE	2.7633977737
EASTWARD	2.75725604885
SAVAGES	2.75694449652
COURTIERS	2.7560458791
DOINGS	2.75312601826
BRUTES	2.74951353592
INDIGNANT	2.74889771386
NEGROES	2.74880975054
CONVULSIVELY	2.74836997616
PRETTILY	2.7473367833
RECOLLECTED	2.74613920556
RENDERED	2.74561474306
UNHEEDED	2.74479941656
GLORIES	2.74447554934
ANTONY	2.74162003684
BETRAYED	2.74100598273
PLEASANTLY	2.74050990554
ENLIVENED	2.74032355721
STEAMER	2.7392796928
WISHED	2.73861412871
TRIUMPHED	2.73852101741
GRANDLY	2.73769137124
IMITATED	2.73734644386
WESTWARD	2.73666766611
UNBROKEN	2.73652809962
BRIGHTENING	2.73410734359
FRANCOIS	2.73169692406
TREMBLE	2.72965983809
INCESSANTLY	2.72944147404
JASPER	2.72899661133
REVERENCE	2.72751789594
MONARCH	2.72722061269
LILIAN	2.725947298
AFFECTATION	2.7232799015
BOASTED	2.7225392701
SERVANT	2.72196215295
SWEETNESS	2.71818669026
PRINCES	2.71383021363
TEMPERANCE	2.71184712866
EXQUISITELY	2.70984923364
PHILIPPA	2.7093344112
GASTON	2.70869237502
WICKEDNESS	2.70776886839
SEIZES	2.70627188616
LIVERY	2.70613116368
VEXATION	2.70446199574
DELIGHTS	2.70436734123
JOHANNES	2.70433218468
MAIDEN	2.7030803687
JUSTLY	2.70273169382
SOLITUDE	2.7014238882
IRRESISTIBLY	2.7009403766
PROCESSION	2.69988991512
MOURNFUL	2.6989208286
MYRIADS	2.69877509081
TOTTERING	2.69852951345
DAZZLED	2.69791162095
EXALTED	2.69547920185
CLOTHED	2.69514498315
EXCEEDINGLY	2.69505604483
SUFFERINGS	2.694878177
MULTITUDES	2.69484314381
APPROBATION	2.69468145807
DEVOUTLY	2.69387048102
CARELESS	2.69198273954
ENTREATIES	2.69159243033
EVIDENTLY	2.69105954779
PERSONAGES	2.69007211014
DISPOSED	2.69006134988
ENCAMPED	2.68813057906
ORATOR	2.6870904738
IMPUDENT	2.68543842121
THEREIN	2.68521016865
CHARMS	2.68330702938
NOBILITY	2.6828777346
CRUELLY	2.6821480911
TRIFLING	2.68174579905
FALSEHOOD	2.68119609751
WAISTCOAT	2.6804213438
CHAFED	2.67992283179
RESOLUTE	2.67980223797
CAPTAIN	2.67954766886
NOBLES	2.677803851
HESITATING	2.67697921441
WINIFRED	2.67618159346
EPISTLE	2.67440519871
ECCLESIASTICAL	2.67217567462
ENVELOPED	2.67173747373
DWELLING	2.66977446819
JEANNE	2.66517307707
CARRIAGES	2.66394205149
MISFORTUNES	2.66332408863
ATTENTIONS	2.66304978037
ASSUREDLY	2.66298320496
PITIED	2.66276751206
DESMOND	2.66174786737
GLIMMERING	2.66099203831
NAPOLEON	2.66091220975
ALARMED	2.65950495944
GENTLENESS	2.65902097358
NEARER	2.65889600253
SPLENDOUR	2.65869659281
NOBLEMAN	2.65651735521
CORNELIA	2.65566474999
DISCONTENTED	2.65522660146
EXERTIONS	2.65495047225
BRIDLE	2.6546212788
CHURCHYARD	2.65441688083
CLERGYMAN	2.65426558338
MARQUIS	2.65397363022
ASSENT	2.65299714761
FLATTERY	2.65294674115
TEMPEST	2.65291225306
PERISHED	2.65269472318
EUGENIA	2.65226236917
ROSALIND	2.65202367631
STATESMEN	2.65062112678
ASUNDER	2.65015995883
DESPISED	2.64800625438
SUBLIME	2.64780236575
STRAGGLING	2.64732315689
CONCEALING	2.64689167839
IMPERTINENT	2.64538073465
PRETENDED	2.64510298426
UTTERLY	2.6449575076
ESTHER	2.6438521464
UNWORTHY	2.64271024894
VEHEMENCE	2.64013750228
THEREFROM	2.63928751486
PITYING	2.63927695773
CROMWELL	2.63903943349
CHEVALIER	2.63810274077
NUMBERLESS	2.6377439832
PROPRIETOR	2.63717956637
FOOTMAN	2.63692904622
SUSPICIONS	2.63668382322
POSSESSING	2.63505485602
LOTTIE	2.63497317058
DREADFULLY	2.63422231023
ELINOR	2.63305824125
LANGUID	2.63152098416
MUSING	2.63066061748
JOSIAH	2.63008456588
CONCEALED	2.62954808335
TIMIDITY	2.62941135041
CARRIAGE	2.62938242704
ADVANCING	2.62810485766
DISTINCTLY	2.62564347674
FEEBLE	2.62428899419
QUARREL	2.62421551513
PARSON	2.62399771428
QUARRELS	2.62328933054
ARDENT	2.62308734503
SWELLED	2.6225863832
REBUKED	2.62227693626
TRIUMPH	2.62162931384
SORROWS	2.6211024193
TENNYSON	2.62096874648
FREDERIC	2.62090060218
HOISTED	2.62026904125
CRIMSON	2.6201013494
NATURES	2.61993628821
ABOUNDING	2.61984721189
VERILY	2.61891995011
DEFIANCE	2.61803752279
FORGETFUL	2.61792756752
SCRUPLES	2.61767364086
ROSALIE	2.61521418376
ATTENTIVELY	2.61436699162
MAXIMS	2.61416046478
FEROCITY	2.61323260253
WHEREIN	2.61250099983
SOVEREIGNS	2.61137525451
DISGRACE	2.61131780489
LUCIEN	2.60911478246
DECLARING	2.6081913193
SERVANTS	2.60539944171
SYMPATHIES	2.60525093817
DUCHESS	2.60465440402
EXULTED	2.60464398542
DWELLS	2.60404498619
ABASHED	2.60397467793
CONTRIVED	2.60376897205
DISCONCERTED	2.60257151376
COURAGE	2.60192355413
EXCLAMATIONS	2.6012211296
PENETRATED	2.59947889516
TEMPER	2.59933332842
SCHOOLMASTER	2.5991981666
ACQUIESCENCE	2.59812491939
GALLOP	2.59804957487
MURMURS	2.59669894028
FRENCHMEN	2.59658209145
MANIFESTED	2.59629648314
THICKETS	2.5962627315
COMPREHENDED	2.59577467999
MODESTY	2.59504796482
DESCENDING	2.59161439484
HERBERT	2.59026710568
DELICACY	2.5900391722
RASCAL	2.58746077744
HASTEN	2.58679847226
SAVAGE	2.58636134026
POSSESSES	2.58611823372
TERRORS	2.58421555097
WRETCHED	2.5821722447
IMPARTIALLY	2.58193469579
SECLUSION	2.58043502742
DESPOTISM	2.57906260109
KATHARINE	2.57887949414
INTERFERED	2.57843854345
SALUTING	2.57695894442
HECTOR	2.57682494603
NEVERTHELESS	2.5766445746
FELLOWS	2.57647967462
BARONET	2.57591806327
FERDINAND	2.57551110037
UNAWARES	2.57544413795
CURATE	2.57460725461
ASTONISHED	2.57445793172
MORTIFICATION	2.57359305916
PROFFERED	2.57264100587
EXQUISITE	2.57161215525
CONCEIT	2.57065569344
GRIEVED	2.56996428006
BEQUEATHED	2.56984863427
DRAUGHT	2.56832259746
MALICE	2.56797846528
CONTRIVANCE	2.5669643141
PRETENSIONS	2.5661969065
GRATITUDE	2.56616611232
SERENE	2.56407041082
IMPETUOUS	2.56399605386
TRIUMPHS	2.56241199382
HEATHEN	2.56132063879
SORELY	2.561297587
BANISHED	2.55899601519
DRAPERY	2.55749176782
GENTLEMEN	2.55742783132
NELLIE	2.55703401776
CONFIDING	2.5549585489
INGRATITUDE	2.55362520857
CHIEFTAIN	2.55150657899
SUMMONS	2.55138155823
PRACTISED	2.5513432878
MANHOOD	2.55107030867
ORATORY	2.55068767682
DESERTED	2.55035610898
MISFORTUNE	2.54971350021
FORESEEING	2.54766180676
SINGULARLY	2.54725166623
MURIEL	2.54695620217
SILKEN	2.54627370937
HABITUALLY	2.54536485189
AVARICE	2.54529612797
OBSTINATE	2.54506451656
CONFERRED	2.54411792864
ULYSSES	2.54358371997
SHRIEKS	2.54326833514
MUSKETS	2.54318949504
MUTTON	2.54259954351
PERCIVAL	2.54197668293
BELONGING	2.54135143358
COURIER	2.54114051016
GRACEFUL	2.53993121511
ERRAND	2.53891290688
CARESSES	2.5382604901
WATCHFUL	2.53821987826
PROTRUDED	2.53731643281
REPAST	2.53702212117
COLDNESS	2.53699928807
PROPRIETY	2.5369536225
REGIMENT	2.5362763463
MORTIMER	2.53610642148
HERETOFORE	2.53413916629
KINSMAN	2.53398965649
ARDENTLY	2.5331054484
COUNSELS	2.53293067015
PRINCIPALLY	2.53273310927
FINERY	2.53257101953
EDIFICE	2.53198353121
FLOURISHING	2.53189491334
ENJOINED	2.53117595728
ALLUSION	2.5310823055
GLADLY	2.53086717265
BEASTS	2.53080896337
MOURNED	2.52954893429
AUDACITY	2.52872443573
WANDERINGS	2.52847663288
GRATIFIED	2.52827689112
WORDSWORTH	2.52794318059
REMARKING	2.52756148999
FLOCKS	2.52657845978
ADMIRING	2.52611866434
FURNISH	2.52599741356
AVOWED	2.52405314419
ACCURSED	2.52375784725
OVERHANGING	2.52224152448
GUARDED	2.51969282689
UNWILLINGLY	2.51729018617
APPREHENSIONS	2.51609727336
RESUMING	2.51547084313
FLATTERED	2.51526458298
MENACED	2.5143592507
UNCOMMONLY	2.51427376394
ENDOWED	2.51211995436
CONTENDED	2.51198430355
BESPOKE	2.51182102988
PERVADING	2.51074620051
MAGNANIMITY	2.51053781722
DETESTED	2.50840476675
SPRUNG	2.50727874582
MAURICE	2.50467503606
PEOPLED	2.5037960494
RESIDED	2.50356821432
KINDNESS	2.50217911947
ONWARD	2.50122597082
BRIDEGROOM	2.50087582369
DECLARES	2.50077078911
PROSTRATE	2.50010317244
CONSOLED	2.50005817099
POLITENESS	2.49991817165
DEPORTMENT	2.49793652237
SOFTENED	2.49643072069
FIRMNESS	2.49592649261
QUARRELLED	2.49535998161
TRODDEN	2.49507053664
MESSER	2.49425727621
GRACES	2.49422983953
INDOLENT	2.49369363776
KNEELING	2.49335451848
PRICKING	2.49279357683
AFFORDS	2.4926440137
MOISTENED	2.49204086683
GLOOMY	2.49203837479
COMMENDED	2.4899334918
COMPELLED	2.48979903902
SPECULATIONS	2.48875603175
HERRICK	2.48794980541
JENNIE	2.48781545975
CAPRICE	2.4873353577
RESPECTING	2.48719607082
EMINENCE	2.48698964211
RECLINED	2.48673846884
DISCHARGED	2.48652959158
UNEASINESS	2.48643013239
CULTIVATED	2.4863505679
FRIGHTFUL	2.4853537412
BESTOWING	2.48489150839
BOUDOIR	2.48482441722
SERPENTS	2.48461570074
FLORENCE	2.48452874071
OVERPOWERED	2.48358728274
BEHOLDING	2.48355996343
CLARISSA	2.48337867017
EXTINGUISHED	2.48328182029
DESERTION	2.48323463838
RESPECTFULLY	2.48216707703
ASCENDING	2.48172529061
HABITATION	2.4809461512
PECULIAR	2.47982997659
ANNALS	2.47894731424
THERETO	2.4788407218
BOLDNESS	2.47744057237
VIRTUES	2.47721018111
RELICS	2.47655628394
DAMSELS	2.47593722226
RAPTURE	2.47457088205
FOAMING	2.47450901856
EXCLAIM	2.4744347844
UNDAUNTED	2.47398447825
SERPENT	2.47311626208
BLOTTED	2.47296787955
GUSTAVE	2.4722854346
RESTRAINED	2.47206541098
HOLLOWS	2.47183799143
BESTOW	2.47088157521
HEADLONG	2.47025405098
STEAMERS	2.47020958681
UNCOUTH	2.46985884195
CAMILLA	2.46969830634
DIGNITY	2.46864890758
INCREDULITY	2.46818731339
FORGETFULNESS	2.46791089189
WHILST	2.4673556744
VAGABOND	2.46642072379
HARRIET	2.46624561414
SWIFTNESS	2.46596694413
REVOLTED	2.46558228329
COMPOSURE	2.46536778696
CONQUEROR	2.46464307537
ROGUES	2.46372639866
DEARER	2.46263520958
FILIAL	2.46208364107
PAULINE	2.46186698724
THEODORE	2.46175866748
FRANCESCO	2.46105470517
COMMENCING	2.46087259386
REGINALD	2.46039769128
CONQUERED	2.45935470379
SENTIMENTS	2.45920714693
VIRTUE	2.45869568504
ASCRIBED	2.45842770182
EXACTED	2.4583588668
ARCHIBALD	2.45777384702
DEVOTION	2.45761901214
APPREHENSION	2.45708822376
GODWIN	2.45655509346
RECOLLECTIONS	2.4545439985
SEEMING	2.45290000481
RECTOR	2.4514458663
RENDERS	2.45139928928
EXALTATION	2.45051204333
CHERISHED	2.44910095483
AFFECTION	2.44870668132
ESCAPED	2.44868954043
CONFOUNDED	2.44852058668
FIERCE	2.44844713216
ARDOUR	2.44616868867
DEVOURING	2.44537870377
CROWNING	2.44468675951
CARLYLE	2.44467209144
DISPLEASURE	2.44446919207
RENOWN	2.44417831755
MUSKET	2.44416854085
ENTERTAINMENTS	2.44375795502
COMETH	2.44333277814
COMPANIONS	2.44189896266
CLERGYMEN	2.44074421757
PENITENT	2.44051235788
PRUSSIAN	2.44028540078
DEVOURED	2.43971444081
HOUNDS	2.43891922353
AWAKING	2.43786583797
JOYOUS	2.43764643992
BLUNDERING	2.43764643992
ROBBER	2.43763668935
SELDOM	2.43516374334
TRADESMEN	2.43445764825
HELEN'S	2.43389291958
LODGED	2.43375419164
HAUNTS	2.4329876798
REPELLED	2.43234302349
SIXPENCE	2.43234059114
BARBAROUS	2.42987058808
LEADEN	2.42932149938
MARGUERITE	2.4291247323
ADMIRERS	2.42874338965
COUNTRYMEN	2.42810957035
ENMITY	2.42789105032
MAGNIFICENT	2.42742251256
THACKERAY	2.42666284821
FONDNESS	2.42632313919
SUCCESSIVELY	2.42543041655
RODERICK	2.4246398551
LAMENTED	2.42444831612
SCULPTURED	2.42437315938
ODYSSEUS	2.42375502304
MIDSHIPMAN	2.42346903682
GRECIAN	2.42337452338
FRENCHMAN	2.42299408344
RECKONED	2.42253133577
SWARMS	2.42247319571
ELOQUENT	2.42201296953
PECUNIARY	2.42133005817
MIGHTILY	2.4186849902
SORROWFUL	2.41861726798
EXASPERATED	2.41830770477
GODFREY	2.41738408766
IMPRACTICABLE	2.41681123551
LOOSED	2.41591234893
DISDAINED	2.4158954376
AMOUNTED	2.41385728208
CHIVALRY	2.41382348831
GLADYS	2.41357005015
FIERCENESS	2.41356522302
JEWELS	2.41333111855
PLAINTIVE	2.41199450339
SUBSIDED	2.41176296303
ALFRED	2.41151456423
DIFFUSED	2.41000301852
FLOCKED	2.40982227507
PHILIP	2.40943914379
SMITTEN	2.40935240554
ANTIQUITY	2.40866342928
ANXIOUS	2.40823954182
CREDULITY	2.4080757871
APPARITION	2.40778442756
MUSLIN	2.40770256428
MENDED	2.40711034229
REBUKE	2.40688649144
ADVENTURERS	2.40672042201
FORBEARANCE	2.40544038726
PLUNDER	2.40524074399
COMMENCES	2.40488960448
CORDIAL	2.40394947645
FORTUNES	2.4031995612
WREATHS	2.40286313682
IMPLACABLE	2.40139063308
CONVERSED	2.39965985446
FEASTED	2.39963345835
STUDDED	2.39793511914
WILFUL	2.39739324704
LABOURS	2.39717029983
GENTLEMAN	2.39676281552
FUGITIVE	2.39643687794
BRAVERY	2.39635300411
IRISHMAN	2.39499705208
LIKEWISE	2.39431936382
THUNDERING	2.39376155239
GROWTHS	2.39363708003
DECKED	2.39276595469
HEIRESS	2.39245252287
HOSPITABLE	2.39169184393
CONSPICUOUS	2.39159856976
GROVES	2.39082142652
AGATHA	2.38888325638
DESCEND	2.3884031391
IMMENSE	2.38790640291
SLUMBERING	2.38747184349
CONVEYED	2.387302339
SALUTATION	2.38719968721
DISGRACED	2.38674377561
FROLIC	2.3865552303
TRAITOR	2.38645499709
HANDSOME	2.38604694817
FORSAKEN	2.38579642639
ADORATION	2.38484229866
JOHNNIE	2.38434630305
DIVINITY	2.38395053441
SWARTHY	2.38376220976
CONSIGNED	2.38375267473
BUSTLE	2.38360488665
PLEASURES	2.38291374145
ANTAGONIST	2.38265640066
PASSIONS	2.38263495685
GREEDILY	2.38261827847
REVIVED	2.38205128279
UNHAPPILY	2.38176783555
ASCERTAINED	2.38086531658
DIVESTED	2.38063914512
MINUTELY	2.38039633231
AFFECTIONATELY	2.38020114781
MARIAN	2.37897803879
PRESCOTT	2.37849039828
COOLNESS	2.37829299176
AMBITION	2.37821688761
LEVITY	2.37738227996
DECEIVED	2.37632933286
LANCES	2.37570919183
DRAGOONS	2.37545025364
STEADINESS	2.37386635661
VENERABLE	2.37328957717
RAPIDITY	2.37246618855
DESCENDS	2.37151264882
HOSPITALITY	2.3712209707
JOURNEYING	2.37068513531
INDUSTRIOUS	2.3700024763
FOLLIES	2.36993137729
FORTIFIED	2.36934844588
TREMBLES	2.3692915822
PERILS	2.36919207404
ACCOSTED	2.36882014008
DISCONTENT	2.36837010701
FETTERS	2.36778755962
JACQUES	2.36748923718
WEDDED	2.36719568672
BEGOTTEN	2.36714834328
EXCLAIMS	2.36684300084
HORSEMAN	2.36678856408
LIZZIE	2.36580655061
INHABITANTS	2.36549428475
DESPONDENCY	2.3651725994
CONSCIENTIOUSLY	2.36513002668
PEACEABLY	2.36508745472
QUARRELLING	2.36452226636
MOORISH	2.36395721307
OBSCURITY	2.36371846544
SAUNTERING	2.36302599738
DIVINELY	2.36271409854
SURRENDERED	2.36212349384
CLEOPATRA	2.36189674087
BELOVED	2.36159916063
MULTITUDE	2.35965872375
RIPENED	2.35948647495
ENVIED	2.35910662821
THUNDERS	2.35789200108
MADELEINE	2.35718945396
CONVENT	2.35622084815
DESTINED	2.35604413821
SPANIARD	2.35566248998
TORRENT	2.35563657783
PRUSSIA	2.35381637436
VENGEANCE	2.35350098409
CLARET	2.35280209809
SCANTY	2.3525221313
UNDULATING	2.35241862261
TREADING	2.35161423299
PRESERVED	2.35106872177
DICK'S	2.35071608791
ADVENTURER	2.35021778892
CARELESSNESS	2.35007678009
URSULA	2.34976659042
ROWLAND	2.34970549729
CONSTERNATION	2.34967260164
CICERO	2.34922620626
SWELLS	2.34883391824
PROTESTATIONS	2.34856381787
THRONE	2.34770440079
MISTOOK	2.34763866599
MORTALS	2.34741799833
BETROTHED	2.34715510223
CORNELIUS	2.34699550111
ORATION	2.3459044019
PIERRE	2.34589267241
COLERIDGE	2.34575426883
COMELY	2.34421830287
PIERCED	2.34406358956
VENETIAN	2.34391591821
ALACRITY	2.34390419865
ASCEND	2.34258729458
ROBBERS	2.34256621139
DIVINE	2.34215161387
FEIGNED	2.34200406296
DELIGHTING	2.34197361711
